seed,selector,f1,f2,f3,p95,hv,ood,nominal,pack,buffer,portfolio_size
16,Choice-function hyper-heuristic,835.8922365383116,956.3101734985894,80.7179592649579,962.2757260313764,1.0227416807440275,63.62592116744689,766.6928835598638,1.0226079972938178,0.22619026343189375,1
16,C-R-EoH (fuzzy MO evaluator),851.2399116216035,932.6950275718845,53.708919487459674,932.4772645645415,1.0989949947458133,49.12500437057556,806.6928835598637,0.7767235410208332,0.0,7
17,Deterministic AHD (nominal),766.0766103043482,886.0001309453751,84.79298979406096,956.9963051925167,0.6389825882573207,52.362656447838,685.9739923766574,1.0,0.0,1
17,Robust min-max (Wald),797.8770848706461,853.3382148013379,41.40576186023346,879.0778579433769,0.6878652898904406,26.27640159993949,765.9739923766574,0.9636452999446071,0.7606527453168075,1
17,Min-max regret (Savage),760.7112399463133,822.5046605315662,44.239916935900794,862.5383164790028,1.1024447408223719,40.05771249602779,725.9739923766574,1.0964995482642477,0.8195263547100171,1
17,Budgeted robust ($\Gamma$=2 zones),760.7112399463133,822.5046605315662,44.239916935900794,862.5383164790028,1.1024447408223719,40.05771249602779,725.9739923766574,1.0964995482642477,0.8195263547100171,1
17,SAA mean-CVaR ($\beta$=0.90),760.7093908200709,822.4984967774249,44.23806780965835,862.5263801719613,1.1025,40.05799338184473,725.9739923766573,1.1176244788789444,0.8810844746466061,1
17,Iterated racing (irace-style),760.7093908200709,822.4984967774249,44.23806780965835,862.5263801719613,1.1025,40.05799338184473,725.9739923766573,1.1176244788789444,0.8810844746466061,1
17,Choice-function hyper-heuristic,760.7093908200709,822.4984967774249,44.23806780965835,862.5263801719613,1.1025,40.05799338184473,725.9739923766573,1.1176244788789444,0.8810844746466061,1
17,C-R-EoH (fuzzy MO evaluator),760.7093908200709,822.4984967774249,44.23806780965835,862.5263801719613,1.1025,40.05799338184473,725.9739923766573,1.1176244788789444,0.8810844746466061,3
18,Deterministic AHD (nominal),853.1629623795327,1020.9285205587295,109.55970162080025,1038.0152084865229,0.438416382154735,72.82860543224301,751.4189068382555,1.050247216699816,0.0,1
18,Robust min-max (Wald),875.6636846047393,948.3714082234918,48.86523096068643,955.2060833946093,0.6765745232516599,36.87385405130031,840.5675627353023,1.003812616832701,0.9229976579530741,1
18,Min-max regret (Savage),841.604214395135,927.1887444770056,54.80915590143858,931.8739703544786,0.9125877761511466,55.92534530958479,800.5675627353023,0.8083769274600029,0.0,1
18,Budgeted robust ($\Gamma$=2 zones),837.7585281618713,913.8225061773542,50.3891745204299,915.4755525572024,0.9947797494317788,52.85324863512322,800.5675627353023,0.9052924928688411,0.3743795666536318,1
18,SAA mean-CVaR ($\beta$=0.90),837.3928941102016,912.8347993198637,49.986977063593464,915.6185008608692,1.001338263020591,53.06835412765349,800.5675627353023,0.7597058268423016,0.0,1
